change,changeOverTime,changePercent,close,date,high,label,low,open,unadjustedVolume,volume,vwap,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,rpt_earnings,up_or_down,up_yesterday,up_last3,up_last10,low_to_open,low_to_close,hi_to_open,hi_to_close,hi_to_low
-0.707612,-0.0024398751873220778,-0.271,260.8099,2018-08-21,261.6371,"Aug 21, 18",259.8532,260.9694,1559266,1559266,260.8387,2018,8,34,21,1,233,False,False,False,False,False,False,1534809600,0,0,0,0.0,0.0,0.9957228701909113,0.9963318110240447,1.0025585375143597,1.003171658744549,1.006865029947678
-0.946806,-0.00606124817267538,-0.363,259.8631,2018-08-22,261.0691,"Aug 22, 18",259.3748,261.0691,2148534,2148534,260.2101,2018,8,34,22,2,234,False,False,False,False,False,False,1534896000,0,0,0,0.0,0.0,0.9935101473134891,0.9981209336762319,1.0,1.0046409051535212,1.006532246000768
0.677714,-0.0034691437449463425,0.261,260.5408,2018-08-23,261.677,"Aug 23, 18",258.6871,260.1422,1603548,1603548,260.5712,2018,8,34,23,3,235,False,False,False,False,False,False,1534982400,0,1,0,0.0,0.0,0.9944065207413483,0.9928851834338422,1.0058998501588747,1.0043609292671245,1.011557978731835
2.8504,0.007433223763979096,1.094,263.3912,2018-08-24,263.8895,"Aug 24, 18",260.8697,260.8697,2238686,2238686,263.2173,2018,8,34,24,4,236,False,False,False,False,False,False,1535068800,0,1,1,0.3333333333333333,0.0,1.0,0.9904267872275155,1.0115758940191213,1.00189186275016,1.0115758940191213
2.7906,0.01810686492676564,1.059,266.1818,2018-08-27,266.5506,"Aug 27, 18",263.5308,264.1088,2614138,2614138,265.6009,2018,8,35,27,0,239,False,False,False,False,False,False,1535328000,0,1,1,0.6666666666666666,0.0,0.9978115079845883,0.9900406413962186,1.0092454321855235,1.0013855192203223,1.0114590021356136
1.4252,0.02355804868122836,0.535,267.607,2018-08-28,268.2349,"Aug 28, 18",266.431,267.6369,2604184,2604184,267.6617,2018,8,35,28,1,240,False,False,False,False,False,False,1535414400,0,0,1,1.0,0.0,0.9954942685406981,0.9956054961193092,1.0022343705221513,1.0023463511791544,1.006770608525284
0.488352,0.025426108003203746,0.182,268.0954,2018-08-29,268.4143,"Aug 29, 18",266.3512,267.4874,2880646,2880646,267.824,2018,8,35,29,2,241,False,False,False,False,False,False,1535500800,0,1,0,0.6666666666666666,0.0,0.9957523232870035,0.9934941069484968,1.0034652099500763,1.0011895019459494,1.0077457882675205
-0.607949,0.023100595988950787,-0.227,267.4874,2018-08-30,269.2614,"Aug 30, 18",267.2083,268.5538,2976348,2976348,268.1404,2018,8,35,30,3,242,False,False,False,False,False,False,1535587200,0,0,1,0.6666666666666666,0.0,0.9949898307154842,0.9989565863663112,1.0026348537983822,1.0066320880908783,1.0076835188128512
0.069765,0.02336757088795565,0.026,267.5572,2018-08-31,268.3003,"Aug 31, 18",266.3014,267.3778,2961516,2961516,267.2847,2018,8,35,31,4,243,True,False,False,False,False,False,1535673600,0,1,0,0.3333333333333333,0.4,0.9959742357069287,0.995306424196396,1.0034501742478246,1.002777350039543,1.0075061565579453
0.049832,0.02355804868122836,0.019,267.607,2018-09-04,268.504,"Sep 4, 18",265.6735,267.0987,2097301,2097301,267.4845,2018,9,36,4,1,247,False,False,False,False,False,False,1536019200,0,1,1,0.6666666666666666,0.5,0.9946641447524828,0.9927748526757519,1.005261350953786,1.003351930255935,1.0106540546949547
-0.867074,0.020241516662217105,-0.324,266.7399,2018-09-05,267.891,"Sep 5, 18",266.0323,267.6568,2230593,2230593,266.7817,2018,9,36,5,2,248,False,False,False,False,False,False,1536105600,0,0,1,0.6666666666666666,0.6,0.9939306604577206,0.9973472285173686,1.0008750011208385,1.0043154398723253,1.006986745594426
2.9101,0.03137222803175244,1.091,269.65,2018-09-06,270.02,"Sep 6, 18",266.941,267.6,2556068,2556068,268.7936,2018,9,36,6,3,249,False,False,False,False,False,False,1536192000,0,1,0,0.6666666666666666,0.6,0.9975373692077726,0.9899536436120897,1.0090433482810164,1.0013721490821434,1.0115343840024575
-1.37,0.026132176289110104,-0.508,268.28,2018-09-07,271.16,"Sep 7, 18",267.51,269.64,2958324,2958324,268.8952,2018,9,36,7,4,250,False,False,False,False,False,False,1536278400,0,0,1,0.6666666666666666,0.7,0.9921005785491767,0.9971298643208588,1.0056371458240618,1.0107350529297752,1.013644349743935
-8.55,-0.006570336411321704,-3.187,259.73,2018-09-10,266.8,"Sep 10, 18",258.75,266.78,4145720,4145720,261.0454,2018,9,37,10,0,253,False,False,False,False,False,False,1536537600,0,0,0,0.3333333333333333,0.6,0.9699002923757404,0.9962268509606129,1.0000749681385412,1.0272205752127208,1.031111111111111
1.31,-0.0015597759858753909,0.504,261.04,2018-09-11,261.418,"Sep 11, 18",257.4828,257.92,2283313,2283313,260.5332,2018,9,37,11,1,254,False,False,False,False,False,False,1536624000,0,1,0,0.3333333333333333,0.5,0.9983049007444168,0.9863729696598221,1.0135623449131512,1.0014480539380937,1.0152833509655792
1.63,0.00467473813128297,0.624,262.67,2018-09-12,264.49,"Sep 12, 18",260.85,261.12,2236267,2236267,262.5685,2018,9,37,12,2,255,False,False,False,False,False,False,1536710400,0,1,1,0.3333333333333333,0.5,0.9989659926470589,0.9930711539193665,1.012905943627451,1.0069288460806334,1.0139543799118267
2.82,0.015460830039495598,1.074,265.49,2018-09-13,265.685,"Sep 13, 18",263.42,264.16,2734504,2734504,265.0321,2018,9,37,13,3,256,False,False,False,False,False,False,1536796800,0,1,1,0.6666666666666666,0.6,0.997198667474258,0.992203096161814,1.0057730163537248,1.0007344909412783,1.008598435957786
-0.18,0.014772356087907529,-0.068,265.31,2018-09-14,266.65,"Sep 14, 18",263.28,265.4,2084640,2084640,265.4559,2018,9,37,14,4,257,False,False,False,False,False,False,1536883200,0,0,1,1.0,0.6,0.9920120572720422,0.9923485733670045,1.0047098718914846,1.005050695412913,1.012800060771802
-1.44,0.009264564475203204,-0.543,263.87,2018-09-17,266.66,"Sep 17, 18",263.41,266.5,1940361,1940361,264.4349,2018,9,38,17,0,260,False,False,False,False,False,False,1537142400,0,0,0,0.6666666666666666,0.6,0.9884052532833022,0.9982567173229242,1.0006003752345216,1.01057338841096,1.0123381800235374
-0.58,0.007046148408975131,-0.22,263.29,2018-09-18,264.0899,"Sep 18, 18",262.0048,262.93,3557116,3557116,263.3573,2018,9,38,18,1,261,False,False,False,False,False,False,1537228800,0,1,0,0.3333333333333333,0.5,0.9964811927128893,0.9951186904174103,1.0044114403073061,1.003038094876372,1.007958251146544
2.04,0.014848853193639464,0.775,265.33,2018-09-19,265.61,"Sep 19, 18",263.16,264.47,2274307,2274307,264.7589,2018,9,38,19,2,262,False,False,False,False,False,False,1537315200,0,1,1,0.3333333333333333,0.5,0.9950466971679207,0.9918215052952928,1.004310507808069,1.0010552896393172,1.0093099255205957
1.06,0.01890319979743572,0.4,266.39,2018-09-20,267.94,"Sep 20, 18",266.06,266.08,2094990,2094990,266.8348,2018,9,38,20,3,263,False,False,False,False,False,False,1537401600,0,1,1,0.6666666666666666,0.6,0.9999248346361997,0.9987612147603139,1.0069903788334336,1.0058185367318593,1.007066075321356
0.28,0.0199741592776839,0.105,266.67,2018-09-21,267.84,"Sep 21, 18",265.8501,266.1,5671802,5671802,266.4956,2018,9,38,21,4,264,False,False,False,False,False,False,1537488000,0,1,1,1.0,0.6,0.9990608793686583,0.996925413432332,1.0065388951521983,1.0043874451569355,1.007485045143861
0.69,0.022613309425438047,0.259,267.36,2018-09-24,269.53,"Sep 24, 18",266.67,267.01,2699802,2699802,267.4671,2018,9,39,24,0,267,False,False,False,False,False,False,1537747200,0,1,1,1.0,0.7,0.998726639451706,0.99741921005386,1.0094378487697089,1.008116397366846,1.0107248659391757
-3.85,0.007887616572027068,-1.44,263.51,2018-09-25,267.33,"Sep 25, 18",263.03,267.3,3789664,3789664,264.1903,2018,9,39,25,1,268,False,False,False,False,False,False,1537833600,0,0,1,1.0,0.8,0.984025439580995,0.9981784372509581,1.0001122334455668,1.0144966035444576,1.0163479451013193
-0.6,0.00559270340006706,-0.228,262.91,2018-09-26,265.49,"Sep 26, 18",262.45,264.5,2237976,2237976,263.9053,2018,9,39,26,2,269,False,False,False,False,False,False,1537920000,0,0,0,0.6666666666666666,0.7,0.9922495274102079,0.9982503518314251,1.003742911153119,1.0098132440759195,1.0115831586968946
1.74,0.012247951598751281,0.662,264.65,2018-09-27,265.41,"Sep 27, 18",262.93,263.0,2761357,2761357,264.4269,2018,9,39,27,3,270,False,False,False,False,False,False,1538006400,0,1,0,0.3333333333333333,0.6,0.9997338403041826,0.9935008501794824,1.0091634980988593,1.0028717173625545,1.0094321682577112
1.39,0.017564500447125767,0.525,266.04,2018-09-28,266.19,"Sep 28, 18",263.848,264.38,2875098,2875098,265.6241,2018,9,39,28,4,271,False,False,False,False,False,False,1538092800,0,1,1,0.3333333333333333,0.6,0.9979877449126259,0.9917606374981206,1.006846206218322,1.0005638249887234,1.0088763227312694
3.06,0.029268557624122487,1.15,269.1,2018-10-01,270.02,"Oct 1, 18",267.02,267.25,3314889,3314889,269.2567,2018,10,40,1,0,274,False,True,False,True,False,False,1538352000,0,1,1,0.6666666666666666,0.7,0.9991393826005612,0.992270531400966,1.0103648269410663,1.0034188034188032,1.011235113474646
1.53,0.035120586212620736,0.569,270.63,2018-10-02,271.44,"Oct 2, 18",267.5,269.0,2777570,2777570,270.2645,2018,10,40,2,1,275,False,False,False,False,False,False,1538438400,0,1,1,1.0,0.8,0.9944237918215614,0.9884343938218232,1.0090706319702603,1.002993016295311,1.014728971962617
0.27,0.03615329714000273,0.1,270.9,2018-10-03,272.07,"Oct 3, 18",269.77,272.0,3002336,3002336,270.8133,2018,10,40,3,2,276,False,False,False,False,False,False,1538524800,0,0,1,1.0,0.8,0.9918014705882352,0.9958287190845331,1.0002573529411765,1.0043189368770764,1.0085257812210402
-2.58,0.026285170500574193,-0.952,268.32,2018-10-04,271.62,"Oct 4, 18",267.3118,271.0,2186551,2186551,268.37,2018,10,40,4,3,277,False,False,False,False,False,False,1538611200,0,0,0,0.6666666666666666,0.7,0.986390405904059,0.9962425462134765,1.0022878228782288,1.012298747763864,1.0161167595295082
0.88,0.02965104315278238,0.328,269.2,2018-10-05,271.0,"Oct 5, 18",267.95,268.65,2045692,2045692,269.3187,2018,10,40,5,4,278,False,False,False,False,False,False,1538697600,0,1,0,0.3333333333333333,0.6,0.997394379303927,0.9953566121842496,1.008747440908245,1.0066864784546805,1.011382720656839
-0.19,0.028924320648328346,-0.071,269.01,2018-10-08,269.655,"Oct 8, 18",265.6531,268.84,1864975,1864975,268.2842,2018,10,41,8,0,281,False,False,False,False,False,False,1538956800,0,1,1,0.3333333333333333,0.6,0.988145737241482,0.9875212817367385,1.00303154292516,1.0023976803836288,1.0150643828361121
1.1,0.03313166146358869,0.409,270.11,2018-10-09,271.955,"Oct 9, 18",268.47,269.19,2510398,2510398,270.3957,2018,10,41,9,1,282,False,False,False,False,False,False,1539043200,0,1,1,0.6666666666666666,0.6,0.9973253092611168,0.9939283995409278,1.0102715554069617,1.006830550516456,1.0129809662159643
-7.03,0.006242928798788943,-2.603,263.08,2018-10-10,271.42,"Oct 10, 18",262.52,270.6,4267341,4267341,266.1231,2018,10,41,10,2,283,False,False,False,False,False,False,1539129600,0,0,1,1.0,0.7,0.9701404286770139,0.997871369925498,1.003030303030303,1.0317013836095486,1.0339021788816092
-5.96,-0.01655320870934836,-2.265,257.12,2018-10-11,264.4016,"Oct 11, 18",255.78,262.0,4558462,4558462,260.3111,2018,10,41,11,3,284,False,False,False,False,False,False,1539216000,0,0,0,0.6666666666666666,0.7,0.9762595419847329,0.9947884256378344,1.0091664122137403,1.0283198506533913,1.0337070920322151
2.49,-0.007029319045713749,0.968,259.61,2018-10-12,261.39,"Oct 12, 18",256.86,259.7,4006323,4006323,259.374,2018,10,41,12,4,285,False,False,False,False,False,False,1539302400,0,0,0,0.3333333333333333,0.6,0.98906430496727,0.9894071877046339,1.0065075086638429,1.0068564385039096,1.0176360663396402
0.64,-0.0045814116622896525,0.247,260.25,2018-10-15,262.44,"Oct 15, 18",259.31,260.13,3583446,3583446,260.7409,2018,10,42,15,0,288,False,False,False,False,False,False,1539561600,0,1,0,0.0,0.5,0.9968477299811633,0.996388088376561,1.008880175296967,1.008414985590778,1.012070494774594
12.32,0.04254080546862518,4.734,272.57,2018-10-16,272.81,"Oct 16, 18",265.0,269.69,6453592,6453592,270.4521,2018,10,42,16,1,289,False,False,False,False,False,False,1539648000,1,1,1,0.3333333333333333,0.5,0.9826096629463458,0.9722273177532377,1.0115688382958212,1.0008805077594747,1.0294716981132075
-5.27,0.022383818108242026,-1.933,267.3,2018-10-17,271.0,Oct 17,265.63,270.19,3985133,3985133,267.6565,2018,10,42,17,2,290,False,False,False,False,False,False,1539734400,0,0,1,0.6666666666666666,0.5,0.9831229875272955,0.9937523381967825,1.002997890373441,1.0138421249532361,1.0202160900500696
-0.49,0.020509639017807876,-0.183,266.81,2018-10-18,267.88,Oct 18,263.71,267.35,3132093,3132093,265.7477,2018,10,42,18,3,291,False,False,False,False,False,False,1539820800,0,0,0,0.6666666666666666,0.5,0.9863848887226481,0.988381245080769,1.0019824200486254,1.0040103444398636,1.0158128246937925
-1.51,0.014734107535041563,-0.566,265.3,2018-10-19,267.98,Oct 19,263.89,266.62,3336617,3336617,265.6589,2018,10,42,19,4,292,False,False,False,False,False,False,1539907200,0,0,0,0.3333333333333333,0.5,0.9897607081239216,0.9946852619675838,1.0051008926562148,1.010101771579344,1.0154988821099702
-3.11,0.0028388075937147888,-1.172,262.19,2018-10-22,266.83,Oct 22,260.06,266.75,2618459,2618459,262.7092,2018,10,43,22,0,295,False,False,False,False,False,False,1540166400,0,0,0,0.0,0.4,0.9749203373945642,0.9918761203707236,1.0002999062792877,1.0176970898966398,1.0260324540490655
2.67,0.013051171208937468,1.018,264.86,2018-10-23,265.52,Oct 23,259.2,259.72,4081802,4081802,262.0566,2018,10,43,23,1,296,False,False,False,False,False,False,1540252800,0,1,0,0.0,0.3,0.9979978438318188,0.9786302197387298,1.0223317418758662,1.0024918825039641,1.0243827160493826
-8.54,-0.01961309293862859,-3.224,256.32,2018-10-24,265.33,Oct 24,255.93,264.01,5265555,5265555,261.6086,2018,10,43,24,2,297,False,False,False,False,False,False,1540339200,0,0,1,0.3333333333333333,0.3,0.969395098670505,0.9984784644194757,1.0049998106132343,1.0351513732833957,1.0367287930293438
7.92,0.010679760931245308,3.09,264.24,2018-10-25,265.18,Oct 25,253.37,258.16,4675643,4675643,262.0729,2018,10,43,25,3,298,False,False,False,False,False,False,1540425600,0,1,0,0.3333333333333333,0.3,0.9814456151224046,0.9588631547078413,1.0271924387976448,1.0035573720859825,1.046611674626041
-6.06,-0.012498862105552106,-2.293,258.18,2018-10-26,262.4,Oct 26,257.02,261.5,4830769,4830769,259.2932,2018,10,43,26,4,299,False,False,False,False,False,False,1540512000,0,0,1,0.6666666666666666,0.4,0.982868068833652,0.9955070106127507,1.0034416826003822,1.0163451855294754,1.0209322231732938
-1.66,-0.018848121881308588,-0.643,256.52,2018-10-29,262.04,Oct 29,253.32,259.72,3697710,3697710,257.7485,2018,10,44,29,0,302,False,False,False,False,False,False,1540771200,0,0,0,0.3333333333333333,0.4,0.9753580779300784,0.9875253391548418,1.0089326967503465,1.0215187899578981,1.0344228643612823
1.76,-0.012116376576892213,0.686,258.28,2018-10-30,259.69,Oct 30,253.98,256.69,4169239,4169239,257.4358,2018,10,44,30,1,303,False,False,False,False,False,False,1540857600,0,1,0,0.3333333333333333,0.3,0.98944251821263,0.983351401579681,1.0116872492111106,1.005459191575035,1.0224820852035594
3.07,-0.0003740708470293103,1.189,261.35,2018-10-31,264.0686,Oct 31,260.22,260.87,4230215,4230215,261.7747,2018,10,44,31,2,304,True,False,False,False,False,False,1540944000,0,1,1,0.3333333333333333,0.3,0.9975083374861042,0.995676296154582,1.012261279564534,1.0104021427204897,1.0147897932518637
-0.42,-0.0019805100674014685,-0.161,260.93,2018-11-01,264.68,Nov 1,259.76,262.92,2771291,2771291,261.4087,2018,11,44,1,3,305,False,True,False,False,False,False,1541030400,0,0,1,0.6666666666666666,0.4,0.987981134945991,0.9955160387843482,1.0066940514224858,1.0143716705629862,1.0189405605174007
0.08,-0.0016745216444735108,0.031,261.01,2018-11-02,266.3752,Nov 2,259.56,264.61,2593987,2593987,261.9657,2018,11,44,2,4,306,False,False,False,False,False,False,1541116800,0,0,0,0.6666666666666666,0.4,0.9809153093231547,0.994444657292824,1.0066709496995578,1.0205555342707178,1.0262567421790723
0.0,-0.0016745216444735108,0.0,261.01,2018-11-05,263.0,Nov 5,260.07,262.15,3287028,3287028,261.3483,2018,11,45,5,0,309,False,False,False,False,False,False,1541376000,0,0,0,0.3333333333333333,0.4,0.9920656112912455,0.996398605417417,1.0032424184627122,1.007624228956745,1.0112661975621948
2.53,0.008002362230625188,0.969,263.54,2018-11-06,264.01,Nov 6,260.7,260.7,2582391,2582391,262.9947,2018,11,45,6,1,310,False,False,False,False,False,False,1541462400,0,1,0,0.0,0.4,1.0,0.9892236472641723,1.0126965861143076,1.0017834104879713,1.0126965861143076
11.09,0.05042000735902166,4.208,274.63,2018-11-07,276.75,Nov 7,266.9,266.9,5797082,5797082,273.9744,2018,11,45,7,2,311,False,False,False,False,False,False,1541548800,0,1,1,0.3333333333333333,0.4,1.0,0.9718530386337981,1.0369052079430499,1.0077194771146634,1.0369052079430499
2.02,0.058146215037954065,0.736,276.65,2018-11-08,278.0,Nov 8,274.7,276.0,3809137,3809137,276.3896,2018,11,45,8,3,312,False,False,False,False,False,False,1541635200,0,1,1,0.6666666666666666,0.5,0.9952898550724637,0.9929513826134105,1.0072463768115942,1.0048798120368698,1.0120131052056789
-0.1,0.05776372950929417,-0.036,276.55,2018-11-09,278.0,Nov 9,274.19,276.86,2904456,2904456,276.0339,2018,11,45,9,4,313,False,False,False,False,False,False,1541721600,0,0,1,1.0,0.5,0.9903561366755761,0.9914662809618513,1.0041176045654843,1.0052431748327608,1.0138954739414274
-4.17,0.04181408296417114,-1.508,272.38,2018-11-12,277.79,Nov 12,272.0,276.0,3140648,3140648,274.0815,2018,11,46,12,0,316,False,False,False,False,False,False,1541980800,0,0,0,0.6666666666666666,0.5,0.9855072463768116,0.9986048902268889,1.006485507246377,1.0198619575592922,1.0212867647058825
-3.16,0.029727540258514533,-1.16,269.22,2018-11-13,273.6018,Nov 13,268.14,272.58,2516970,2516970,270.2729,2018,11,46,13,1,317,False,False,False,False,False,False,1542067200,0,0,0,0.3333333333333333,0.5,0.9837112040501871,0.9959884109650099,1.003748624257099,1.0162759081791843,1.0203692101141197
-4.26,0.013433656737597362,-1.582,264.96,2018-11-14,270.52,Nov 14,263.35,269.29,3511858,3511858,266.1401,2018,11,46,14,2,318,False,False,False,False,False,False,1542153600,0,0,0,0.0,0.4,0.9779419956181069,0.9939236111111113,1.0045675665639273,1.0209842995169083,1.0272261249288017
-0.02,0.013357159631865427,-0.008,264.94,2018-11-15,265.92,Nov 15,260.85,264.0,3657641,3657641,263.7129,2018,11,46,15,3,319,False,False,False,False,False,False,1542240000,0,1,0,0.0,0.3,0.9880681818181819,0.9845625424624445,1.0072727272727273,1.0036989507058203,1.01943645773433
6.17,0.03695651675018892,2.329,271.11,2018-11-16,271.8,Nov 16,264.92,264.99,3857794,3857794,269.8851,2018,11,46,16,4,320,False,False,False,False,False,False,1542326400,0,1,1,0.3333333333333333,0.4,0.9997358390882675,0.9771679392128656,1.0256990829842636,1.0025450923979196,1.0259701041823948
0.476705,0.0,0.656,73.1743,2018-08-17,73.7304,"Aug 17, 18",72.2705,72.5387,7145938,7145938,73.0936,2018,8,33,17,4,229,False,False,False,False,False,False,1534464000,0,1,0,0.0,0.0,0.996302663268021,0.9876486689999083,1.0164284719742702,1.0075996627231145,1.0202004967448683
0.933548,0.012757211206666754,1.276,74.1078,2018-08-20,74.3859,"Aug 20, 18",73.2835,73.4722,5873236,5873236,74.0514,2018,8,34,20,0,232,False,False,False,False,False,False,1534723200,0,1,1,0.0,0.0,0.9974316816428527,0.9888770142953914,1.0124359961999234,1.0037526414223605,1.0150429496407787
-0.923616,0.00013529340219177766,-1.246,73.1842,2018-08-21,74.0879,"Aug 21, 18",72.8068,73.79,5072582,5072582,73.283,2018,8,34,21,1,233,False,False,False,False,False,False,1534809600,0,0,1,0.0,0.0,0.9866757013145411,0.9948431492043364,1.0040371324027646,1.0123482937573958,1.0175958839009545
0.21849,0.003121314450565205,0.299,73.4027,2018-08-22,74.0284,"Aug 22, 18",72.638,72.9955,5259241,5259241,73.4539,2018,8,34,22,2,234,False,False,False,False,False,False,1534896000,0,1,0,0.6666666666666666,0.0,0.9951024378215095,0.9895821270879683,1.0141501873403154,1.0085242095999194,1.019141496186569
-0.268147,-0.000543906808811285,-0.365,73.1345,2018-08-23,73.3928,"Aug 23, 18",72.6976,73.2041,4299572,4299572,73.0322,2018,8,34,23,3,235,False,False,False,False,False,False,1534982400,0,0,1,0.6666666666666666,0.0,0.9930809886331503,0.9940260752449254,1.0025777244717167,1.003531848853824,1.009562901663879
0.43698,0.005428135287935764,0.598,73.5715,2018-08-24,73.7403,"Aug 24, 18",73.0849,73.1345,5499692,5499692,73.4684,2018,8,34,24,4,236,False,False,False,False,False,False,1535068800,0,1,0,0.3333333333333333,0.0,0.9993217975100671,0.99338602583881,1.0082833683145438,1.0022943667044983,1.0089676526888591
0.87396,0.017372219481429862,1.188,74.4455,2018-08-27,74.5845,"Aug 27, 18",73.651,73.6907,4771159,4771159,74.2875,2018,8,35,27,0,239,False,False,False,False,False,False,1535328000,0,1,1,0.6666666666666666,0.0,0.999461261733163,0.9893277632630583,1.0121290746322127,1.001867137704764,1.0126746412132899
-0.039726,0.016828312672618577,-0.053,74.4057,2018-08-28,74.515,"Aug 28, 18",73.3928,74.4852,5535129,5535129,74.0604,2018,8,35,28,1,240,False,False,False,False,False,False,1535414400,0,0,1,0.6666666666666666,0.0,0.9853339992374323,0.9863867956352806,1.0004000794788763,1.0014689734791824,1.0152903282065817
-0.466774,0.010450390369296195,-0.627,73.939,2018-08-29,74.4057,"Aug 29, 18",73.7006,74.3462,3781483,3781483,73.9969,2018,8,35,29,2,241,False,False,False,False,False,False,1535500800,0,0,0,0.6666666666666666,0.0,0.9913163013038998,0.9967757205263799,1.0008003099015148,1.0063119598588026,1.0095670862923776
0.079451,0.01153547078687459,0.107,74.0184,2018-08-30,74.2626,"Aug 30, 18",73.1445,73.5914,4036477,4036477,73.9089,2018,8,35,30,3,242,False,False,False,False,False,False,1535587200,0,1,0,0.3333333333333333,0.0,0.9939272795462514,0.9881934762167244,1.0091206309432899,1.0032991796634352,1.0152861800955644
0.705127,0.021172734142998324,0.953,74.7236,2018-08-31,74.7931,"Aug 31, 18",73.7999,73.9489,5644653,5644653,74.4489,2018,8,35,31,4,243,True,False,False,False,False,False,1535673600,0,1,1,0.3333333333333333,0.6,0.9979850951129766,0.9876384435439405,1.0114159913129201,1.000930094374468,1.0134580128157356
-1.2315,0.0043430548703573685,-1.648,73.4921,2018-09-04,74.4951,"Sep 4, 18",72.8565,74.4653,9709248,9709248,73.5077,2018,9,36,4,1,247,False,False,False,False,False,False,1536019200,0,0,1,0.6666666666666666,0.6,0.9783953062701688,0.9913514513804885,1.0004001863955425,1.013647725401778,1.0224907866834119
0.883891,0.016422432466043437,1.203,74.376,2018-09-05,74.7037,"Sep 5, 18",72.3203,73.3828,14728950,14728950,73.615,2018,9,36,5,2,248,False,False,False,False,False,False,1536105600,0,1,0,0.6666666666666666,0.5,0.9855211302921121,0.9723607077551898,1.0180001308208462,1.0044059911799503,1.0329561685999642
1.1719,0.03243761812548936,1.576,75.5479,2018-09-06,75.7862,"Sep 6, 18",73.5814,74.4951,9470898,9470898,75.309,2018,9,36,6,3,249,False,False,False,False,False,False,1536192000,0,1,1,0.6666666666666666,0.6,0.9877347637629859,0.9739701566820521,1.017331341256002,1.0031542901920503,1.029964094186846
1.2116,0.04899534399372458,1.604,76.7595,2018-09-07,76.8886,"Sep 7, 18",75.3095,75.3691,9984597,9984597,76.4524,2018,9,36,7,4,250,False,False,False,False,False,False,1536278400,0,1,1,0.6666666666666666,0.6,0.9992092250006965,0.981109830053609,1.0201607820711671,1.0016818765103992,1.0209681381499014
-1.6387,0.02660086943093409,-2.135,75.1208,2018-09-10,77.266,"Sep 10, 18",75.1109,76.7396,5329364,5329364,75.617,2018,9,37,10,0,253,False,False,False,False,False,False,1536537600,0,0,1,1.0,0.7,0.978776277176321,0.99986821226611,1.0068595614259133,1.0285566713879513,1.0286922404071845
0.089382,0.02782260985072625,0.119,75.2102,2018-09-11,75.4187,"Sep 11, 18",74.0655,74.3958,4980883,4980883,75.0708,2018,9,37,11,1,254,False,False,False,False,False,False,1536624000,0,1,0,0.6666666666666666,0.6,0.9955602332389732,0.984779989948172,1.0137494320915967,1.0027722303623712,1.018270314788937
1.5791,0.0494025908003219,2.1,76.7893,2018-09-12,76.968,"Sep 12, 18",75.1009,75.3095,6154890,6154890,76.3551,2018,9,37,12,2,255,False,False,False,False,False,False,1536710400,0,1,1,0.6666666666666666,0.6,0.9972300971324999,0.9780125616459585,1.0220224540064666,1.002327147141594,1.0248612200386416
-0.238353,0.04614461634754273,-0.31,76.5509,2018-09-13,77.9612,"Sep 13, 18",76.3622,77.4348,6847615,6847615,76.8507,2018,9,37,13,3,256,False,False,False,False,False,False,1536796800,0,0,1,0.6666666666666666,0.7,0.9861483467381591,0.9975349734621017,1.0067979771368947,1.01842303617593,1.0209396795796875
-0.168833,0.043837795510172174,-0.221,76.3821,2018-09-14,77.2064,"Sep 14, 18",76.3374,76.9184,5019009,5019009,76.6376,2018,9,37,14,4,257,False,False,False,False,False,False,1536883200,0,0,0,0.6666666666666666,0.7,0.9924465407496775,0.999414784353926,1.003744227649041,1.0107917954599313,1.0113836730095602
1.1818,0.059988274571810066,1.547,77.5639,2018-09-17,77.6632,"Sep 17, 18",76.2331,76.3026,8987777,8987777,77.2341,2018,9,38,17,0,260,False,False,False,False,False,False,1537142400,0,1,0,0.3333333333333333,0.6,0.9990891529253262,0.9828425337044681,1.0178316335223179,1.0012802347483816,1.0187595676943482
0.506499,0.06691010368394373,0.653,78.0704,2018-09-18,78.6365,"Sep 18, 18",77.0773,77.5043,7717954,7717954,78.0554,2018,9,38,18,1,261,False,False,False,False,False,False,1537228800,0,1,1,0.3333333333333333,0.6,0.9944906282619157,0.9872794298479319,1.0146082217373746,1.007251147682092,1.0202290427921061
0.347598,0.07166040536089861,0.445,78.418,2018-09-19,79.3913,"Sep 19, 18",77.9413,78.269,7808574,7808574,78.8078,2018,9,38,19,2,262,False,False,False,False,False,False,1537315200,0,1,1,0.6666666666666666,0.7,0.9958131571886698,0.9939210385370705,1.0143390103361483,1.0124116911933485,1.0186037440997264
0.427048,0.07749715405545389,0.545,78.8451,2018-09-20,79.4211,"Sep 20, 18",78.6911,78.8649,6736837,6736837,78.9328,2018,9,38,20,3,263,False,False,False,False,False,False,1537401600,0,0,1,1.0,0.7,0.9977962312765248,0.9980468031621497,1.0070525671116046,1.0073054634974146,1.0092767797120639
0.198627,0.08021122169942177,0.252,79.0437,2018-09-21,79.3814,"Sep 21, 18",78.0406,78.9146,12104699,12104699,78.9805,2018,9,38,21,4,264,False,False,False,False,False,False,1537488000,0,1,0,0.6666666666666666,0.6,0.9889247363605721,0.9873095515518631,1.0059152552252688,1.0042723202481665,1.01718080076268
